Region,Latitude,Longitude,Radius
Algeria_Tamanghasset,25.1926062,4.7733858,10
Algeria_Tamanghasset,25.1926062,4.9725059,10
Algeria_Tamanghasset,25.1926062,5.171626,10
Algeria_Tamanghasset,25.1926062,5.3707461,10
Algeria_Tamanghasset,25.1926062,5.5698662,10
Algeria_Tamanghasset,25.1926062,5.7689863,10
Algeria_Tamanghasset,25.1926062,5.9681064,10
Algeria_Tamanghasset,25.1926062,6.1672264,10
Algeria_Tamanghasset,25.1926062,6.3663465,10
Algeria_Tamanghasset,25.1926062,6.5654666,10
Algeria_Tamanghasset,25.1926062,6.7645867,10
Algeria_Tamanghasset,25.1926062,6.9637068,10
Algeria_Illizi,25.1926062,7.1628269,10
Algeria_Illizi,25.1926062,7.361947,10
Algeria_Illizi,25.1926062,7.5610671,10
Algeria_Illizi,25.1926062,7.7601871,10
Algeria_Illizi,25.1926062,7.9593072,10
Algeria_Illizi,25.1926062,8.1584273,10
Algeria_Illizi,25.1926062,8.3575474,10
Algeria_Illizi,25.1926062,8.5566675,10
Algeria_Illizi,25.1926062,8.7557876,10
Algeria_Illizi,25.1926062,8.9549077,10
Algeria_Illizi,25.1926062,9.1540277,10
Algeria_Illizi,25.1926062,9.3531478,10
Algeria_Illizi,25.1926062,9.5522679,10
Algeria_Illizi,25.1926062,9.751388,10
Algeria_Illizi,25.1926062,9.9405521,9
Algeria_Adrar,25.4178314,-5.3768549,5
Algeria_Adrar,25.3727864,-5.1774388,10
Algeria_Adrar,25.3727864,-4.9780227,10
Algeria_Adrar,25.3727864,-4.7786066,10
Algeria_Adrar,25.3727864,-4.5791906,10
Algeria_Adrar,25.3727864,-4.3797745,10
Algeria_Adrar,25.3727864,-4.1803584,10
Algeria_Adrar,25.3727864,-3.9809424,10
Algeria_Adrar,25.3727864,-3.7815263,10
Algeria_Adrar,25.3727864,-3.5821102,10
Algeria_Adrar,25.3727864,-3.3826942,10
Algeria_Adrar,25.3727864,-3.1832781,10
Algeria_Adrar,25.3727864,-2.983862,10
Algeria_Adrar,25.3727864,-2.784446,10
Algeria_Adrar,25.3727864,-2.5850299,10
Algeria_Adrar,25.3727864,-2.3856138,10
Algeria_Adrar,25.3727864,-2.1861977,10
Algeria_Adrar,25.3727864,-1.9867817,10
Algeria_Adrar,25.3727864,-1.7873656,10
Algeria_Adrar,25.3727864,-1.5879495,10
Algeria_Adrar,25.3727864,-1.3885335,10
Algeria_Adrar,25.3727864,-1.1891174,10
Algeria_Adrar,25.3727864,-0.9897013,10
Algeria_Adrar,25.3727864,-0.7902853,10
Algeria_Adrar,25.3727864,-0.5908692,10
Algeria_Adrar,25.3727864,-0.3914531,10
Algeria_Adrar,25.3727864,-0.1920371,10
Algeria_Adrar,25.3727864,0.007379,10
Algeria_Adrar,25.3727864,0.2067951,10
Algeria_Adrar,25.3727864,0.4062112,10
Algeria_Adrar,25.3727864,0.6056272,10
Algeria_Adrar,25.3727864,0.8050433,10
Algeria_Adrar,25.3727864,1.0044594,10
Algeria_Adrar,25.3727864,1.2038754,10
Algeria_Tamanghasset,25.3727864,1.4032915,10
Algeria_Tamanghasset,25.3727864,1.6027076,10
Algeria_Tamanghasset,25.3727864,1.8021236,10
Algeria_Tamanghasset,25.3727864,2.0015397,10
Algeria_Tamanghasset,25.3727864,2.2009558,10
Algeria_Tamanghasset,25.3727864,2.4003719,10
Algeria_Tamanghasset,25.3727864,2.5997879,10
Algeria_Tamanghasset,25.3727864,2.799204,10
Algeria_Tamanghasset,25.3727864,2.9986201,10
Algeria_Tamanghasset,25.3727864,3.1980361,10
Algeria_Tamanghasset,25.3727864,3.3974522,10
Algeria_Tamanghasset,25.3727864,3.5968683,10
Algeria_Tamanghasset,25.3727864,3.7962843,10
Algeria_Tamanghasset,25.3727864,3.9957004,10
Algeria_Tamanghasset,25.3727864,4.1951165,10
Algeria_Tamanghasset,25.3727864,4.3945325,10
Algeria_Tamanghasset,25.3727864,4.5939486,10
Algeria_Tamanghasset,25.3727864,4.7933647,10
Algeria_Tamanghasset,25.3727864,4.9927808,10
Algeria_Tamanghasset,25.3727864,5.1921968,10
Algeria_Tamanghasset,25.3727864,5.3916129,10
Algeria_Tamanghasset,25.3727864,5.591029,10
Algeria_Tamanghasset,25.3727864,5.790445,10
Algeria_Tamanghasset,25.3727864,5.9898611,10
Algeria_Tamanghasset,25.3727864,6.1892772,10
Algeria_Tamanghasset,25.3727864,6.3886932,10
Algeria_Tamanghasset,25.3727864,6.5881093,10
Algeria_Tamanghasset,25.3727864,6.7875254,10
Algeria_Tamanghasset,25.3727864,6.9869414,10
Algeria_Illizi,25.3727864,7.1863575,10
Algeria_Illizi,25.3727864,7.3857736,10
Algeria_Illizi,25.3727864,7.5851897,10
Algeria_Illizi,25.3727864,7.7846057,10
Algeria_Illizi,25.3727864,7.9840218,10
Algeria_Illizi,25.3727864,8.1834379,10
Algeria_Illizi,25.3727864,8.3828539,10
Algeria_Illizi,25.3727864,8.58227,10
Algeria_Illizi,25.3727864,8.7816861,10
Algeria_Illizi,25.3727864,8.9811021,10
Algeria_Illizi,25.3727864,9.1805182,10
Algeria_Illizi,25.3727864,9.3799343,10
Algeria_Illizi,25.3727864,9.5793504,10
Algeria_Illizi,25.3727864,9.7787664,10
Algeria_Illizi,25.3727864,9.9283285,5
Algeria_Tindouf,25.6070206,-5.711428,4
Algeria_Adrar,25.5709846,-5.5516666,8
Algeria_Adrar,25.5529666,-5.371924,10
Algeria_Adrar,25.5529666,-5.172209,10
Algeria_Adrar,25.5529666,-4.9724941,10
Algeria_Adrar,25.5529666,-4.7727792,10
Algeria_Adrar,25.5529666,-4.5730643,10
Algeria_Adrar,25.5529666,-4.3733494,10
Algeria_Adrar,25.5529666,-4.1736345,10
Algeria_Adrar,25.5529666,-3.9739196,10
Algeria_Adrar,25.5529666,-3.7742047,10
Algeria_Adrar,25.5529666,-3.5744898,10
Algeria_Adrar,25.5529666,-3.3747748,10
Algeria_Adrar,25.5529666,-3.1750599,10
Algeria_Adrar,25.5529666,-2.975345,10
Algeria_Adrar,25.5529666,-2.7756301,10
Algeria_Adrar,25.5529666,-2.5759152,10
Algeria_Adrar,25.5529666,-2.3762003,10
Algeria_Adrar,25.5529666,-2.1764854,10
Algeria_Adrar,25.5529666,-1.9767705,10
Algeria_Adrar,25.5529666,-1.7770556,10
Algeria_Adrar,25.5529666,-1.5773406,10
Algeria_Adrar,25.5529666,-1.3776257,10
Algeria_Adrar,25.5529666,-1.1779108,10
Algeria_Adrar,25.5529666,-0.9781959,10
Algeria_Adrar,25.5529666,-0.778481,10
Algeria_Adrar,25.5529666,-0.5787661,10
Algeria_Adrar,25.5529666,-0.3790512,10
Algeria_Adrar,25.5529666,-0.1793363,10
Algeria_Adrar,25.5529666,0.0203786,10
Algeria_Adrar,25.5529666,0.2200936,10
Algeria_Adrar,25.5529666,0.4198085,10
Algeria_Adrar,25.5529666,0.6195234,10
Algeria_Adrar,25.5529666,0.8192383,10
Algeria_Adrar,25.5529666,1.0189532,10
Algeria_Adrar,25.5529666,1.2186681,10
Algeria_Tamanghasset,25.5529666,1.418383,10
Algeria_Tamanghasset,25.5529666,1.6180979,10
Algeria_Tamanghasset,25.5529666,1.8178129,10
Algeria_Tamanghasset,25.5529666,2.0175278,10
Algeria_Tamanghasset,25.5529666,2.2172427,10
Algeria_Tamanghasset,25.5529666,2.4169576,10
Algeria_Tamanghasset,25.5529666,2.6166725,10
Algeria_Tamanghasset,25.5529666,2.8163874,10
Algeria_Tamanghasset,25.5529666,3.0161023,10
Algeria_Tamanghasset,25.5529666,3.2158172,10
Algeria_Tamanghasset,25.5529666,3.4155321,10
Algeria_Tamanghasset,25.5529666,3.6152471,10
Algeria_Tamanghasset,25.5529666,3.814962,10
Algeria_Tamanghasset,25.5529666,4.0146769,10
Algeria_Tamanghasset,25.5529666,4.2143918,10
Algeria_Tamanghasset,25.5529666,4.4141067,10
Algeria_Tamanghasset,25.5529666,4.6138216,10
Algeria_Tamanghasset,25.5529666,4.8135365,10
Algeria_Tamanghasset,25.5529666,5.0132514,10
Algeria_Tamanghasset,25.5529666,5.2129663,10
Algeria_Tamanghasset,25.5529666,5.4126813,10
Algeria_Tamanghasset,25.5529666,5.6123962,10
Algeria_Tamanghasset,25.5529666,5.8121111,10
Algeria_Tamanghasset,25.5529666,6.011826,10
Algeria_Tamanghasset,25.5529666,6.2115409,10
Algeria_Tamanghasset,25.5529666,6.4112558,10
Algeria_Tamanghasset,25.5529666,6.6109707,10
Algeria_Tamanghasset,25.5529666,6.8106856,10
Algeria_Illizi,25.5529666,7.0104006,10
Algeria_Illizi,25.5529666,7.2101155,10
Algeria_Illizi,25.5529666,7.4098304,10
Algeria_Illizi,25.5529666,7.6095453,10
Algeria_Illizi,25.5529666,7.8092602,10
Algeria_Illizi,25.5529666,8.0089751,10
Algeria_Illizi,25.5529666,8.20869,10
Algeria_Illizi,25.5529666,8.4084049,10
Algeria_Illizi,25.5529666,8.6081198,10
Algeria_Illizi,25.5529666,8.8078348,10
Algeria_Illizi,25.5529666,9.0075497,10
Algeria_Illizi,25.5529666,9.2072646,10
Algeria_Illizi,25.5529666,9.4069795,10
Algeria_Illizi,25.5529666,9.6066944,10
Algeria_Illizi,25.5259395,9.7764543,7
Algeria_Tindouf,25.7781918,-5.9669955,5
Algeria_Tindouf,25.7331468,-5.7669788,10
Algeria_Tindouf,25.7331468,-5.5669622,10
Algeria_Tindouf,25.7331468,-5.3669456,10
Algeria_Adrar,25.7331468,-5.1669289,10
Algeria_Adrar,25.7331468,-4.9669123,10
Algeria_Adrar,25.7331468,-4.7668957,10
Algeria_Adrar,25.7331468,-4.5668791,10
Algeria_Adrar,25.7331468,-4.3668624,10
Algeria_Adrar,25.7331468,-4.1668458,10
Algeria_Adrar,25.7331468,-3.9668292,10
Algeria_Adrar,25.7331468,-3.7668125,10
Algeria_Adrar,25.7331468,-3.5667959,10
Algeria_Adrar,25.7331468,-3.3667793,10
Algeria_Adrar,25.7331468,-3.1667626,10
Algeria_Adrar,25.7331468,-2.966746,10
Algeria_Adrar,25.7331468,-2.7667294,10
Algeria_Adrar,25.7331468,-2.5667127,10
Algeria_Adrar,25.7331468,-2.3666961,10
Algeria_Adrar,25.7331468,-2.1666795,10
Algeria_Adrar,25.7331468,-1.9666628,10
Algeria_Adrar,25.7331468,-1.7666462,10
Algeria_Adrar,25.7331468,-1.5666296,10
Algeria_Adrar,25.7331468,-1.3666129,10
Algeria_Adrar,25.7331468,-1.1665963,10
Algeria_Adrar,25.7331468,-0.9665797,10
Algeria_Adrar,25.7331468,-0.7665631,10
Algeria_Adrar,25.7331468,-0.5665464,10
Algeria_Adrar,25.7331468,-0.3665298,10
Algeria_Adrar,25.7331468,-0.1665132,10
Algeria_Adrar,25.7331468,0.0335035,10
Algeria_Adrar,25.7331468,0.2335201,10
Algeria_Adrar,25.7331468,0.4335367,10
Algeria_Adrar,25.7331468,0.6335534,10
Algeria_Adrar,25.7331468,0.83357,10
Algeria_Adrar,25.7331468,1.0335866,10
Algeria_Tamanghasset,25.7331468,1.2336033,10
Algeria_Tamanghasset,25.7331468,1.4336199,10
Algeria_Tamanghasset,25.7331468,1.6336365,10
Algeria_Tamanghasset,25.7331468,1.8336532,10
Algeria_Tamanghasset,25.7331468,2.0336698,10
Algeria_Tamanghasset,25.7331468,2.2336864,10
Algeria_Tamanghasset,25.7331468,2.4337031,10
Algeria_Tamanghasset,25.7331468,2.6337197,10
Algeria_Tamanghasset,25.7331468,2.8337363,10
Algeria_Tamanghasset,25.7331468,3.0337529,10
Algeria_Tamanghasset,25.7331468,3.2337696,10
Algeria_Tamanghasset,25.7331468,3.4337862,10
Algeria_Tamanghasset,25.7331468,3.6338028,10
Algeria_Tamanghasset,25.7331468,3.8338195,10
Algeria_Tamanghasset,25.7331468,4.0338361,10
Algeria_Tamanghasset,25.7331468,4.2338527,10
Algeria_Tamanghasset,25.7331468,4.4338694,10
Algeria_Tamanghasset,25.7331468,4.633886,10
Algeria_Tamanghasset,25.7331468,4.8339026,10
Algeria_Tamanghasset,25.7331468,5.0339193,10
Algeria_Tamanghasset,25.7331468,5.2339359,10
Algeria_Tamanghasset,25.7331468,5.4339525,10
Algeria_Tamanghasset,25.7331468,5.6339692,10
Algeria_Tamanghasset,25.7331468,5.8339858,10
Algeria_Tamanghasset,25.7331468,6.0340024,10
Algeria_Tamanghasset,25.7331468,6.2340191,10
Algeria_Tamanghasset,25.7331468,6.4340357,10
Algeria_Tamanghasset,25.7331468,6.6340523,10
Algeria_Tamanghasset,25.7331468,6.8340689,10
Algeria_Illizi,25.7331468,7.0340856,10
Algeria_Illizi,25.7331468,7.2341022,10
Algeria_Illizi,25.7331468,7.4341188,10
Algeria_Illizi,25.7331468,7.6341355,10
Algeria_Illizi,25.7331468,7.8341521,10
Algeria_Illizi,25.7331468,8.0341687,10
Algeria_Illizi,25.7331468,8.2341854,10
Algeria_Illizi,25.7331468,8.434202,10
Algeria_Illizi,25.7331468,8.6342186,10
Algeria_Illizi,25.7331468,8.8342353,10
Algeria_Illizi,25.7331468,9.0342519,10
Algeria_Illizi,25.7331468,9.2342685,10
Algeria_Illizi,25.7331468,9.4342852,10
Algeria_Illizi,25.7151287,9.6143009,8
Algeria_Tindouf,25.967381,-6.3034178,4
Algeria_Tindouf,25.9223359,-6.1531883,9
Algeria_Tindouf,25.9133269,-5.9628831,10
Algeria_Tindouf,25.9133269,-5.7625619,10
Algeria_Tindouf,25.9133269,-5.5622406,10
Algeria_Tindouf,25.9133269,-5.3619194,10
Algeria_Tindouf,25.9133269,-5.1615981,10
Algeria_Adrar,25.9133269,-4.9612769,10
Algeria_Adrar,25.9133269,-4.7609556,10
Algeria_Adrar,25.9133269,-4.5606344,10
Algeria_Adrar,25.9133269,-4.3603132,10
Algeria_Adrar,25.9133269,-4.1599919,10
Algeria_Adrar,25.9133269,-3.9596707,10
Algeria_Adrar,25.9133269,-3.7593494,10
Algeria_Adrar,25.9133269,-3.5590282,10
Algeria_Adrar,25.9133269,-3.3587069,10
Algeria_Adrar,25.9133269,-3.1583857,10
Algeria_Adrar,25.9133269,-2.9580644,10
Algeria_Adrar,25.9133269,-2.7577432,10
Algeria_Adrar,25.9133269,-2.5574219,10
Algeria_Adrar,25.9133269,-2.3571007,10
Algeria_Adrar,25.9133269,-2.1567794,10
Algeria_Adrar,25.9133269,-1.9564582,10
Algeria_Adrar,25.9133269,-1.7561369,10
Algeria_Adrar,25.9133269,-1.5558157,10
Algeria_Adrar,25.9133269,-1.3554944,10
Algeria_Adrar,25.9133269,-1.1551732,10
Algeria_Adrar,25.9133269,-0.9548519,10
Algeria_Adrar,25.9133269,-0.7545307,10
Algeria_Adrar,25.9133269,-0.5542094,10
Algeria_Adrar,25.9133269,-0.3538882,10
Algeria_Adrar,25.9133269,-0.1535669,10
Algeria_Adrar,25.9133269,0.0467543,10
Algeria_Adrar,25.9133269,0.2470756,10
Algeria_Adrar,25.9133269,0.4473968,10
Algeria_Adrar,25.9133269,0.6477181,10
Algeria_Adrar,25.9133269,0.8480393,10
Algeria_Adrar,25.9133269,1.0483606,10
Algeria_Tamanghasset,25.9133269,1.2486818,10
Algeria_Tamanghasset,25.9133269,1.4490031,10
Algeria_Tamanghasset,25.9133269,1.6493243,10
Algeria_Tamanghasset,25.9133269,1.8496456,10
Algeria_Tamanghasset,25.9133269,2.0499668,10
Algeria_Tamanghasset,25.9133269,2.2502881,10
Algeria_Tamanghasset,25.9133269,2.4506093,10
Algeria_Tamanghasset,25.9133269,2.6509306,10
Algeria_Tamanghasset,25.9133269,2.8512518,10
Algeria_Tamanghasset,25.9133269,3.0515731,10
Algeria_Tamanghasset,25.9133269,3.2518943,10
Algeria_Tamanghasset,25.9133269,3.4522156,10
Algeria_Tamanghasset,25.9133269,3.6525368,10
Algeria_Tamanghasset,25.9133269,3.852858,10
Algeria_Tamanghasset,25.9133269,4.0531793,10
Algeria_Tamanghasset,25.9133269,4.2535005,10
Algeria_Tamanghasset,25.9133269,4.4538218,10
Algeria_Tamanghasset,25.9133269,4.654143,10
Algeria_Tamanghasset,25.9133269,4.8544643,10
Algeria_Tamanghasset,25.9133269,5.0547855,10
Algeria_Tamanghasset,25.9133269,5.2551068,10
Algeria_Tamanghasset,25.9133269,5.455428,10
Algeria_Tamanghasset,25.9133269,5.6557493,10
Algeria_Tamanghasset,25.9133269,5.8560705,10
Algeria_Tamanghasset,25.9133269,6.0563918,10
Algeria_Tamanghasset,25.9133269,6.256713,10
Algeria_Tamanghasset,25.9133269,6.4570343,10
Algeria_Illizi,25.9133269,6.6573555,10
Algeria_Illizi,25.9133269,6.8576768,10
Algeria_Illizi,25.9133269,7.057998,10
Algeria_Illizi,25.9133269,7.2583193,10
Algeria_Illizi,25.9133269,7.4586405,10
Algeria_Illizi,25.9133269,7.6589618,10
Algeria_Illizi,25.9133269,7.859283,10
Algeria_Illizi,25.9133269,8.0596043,10
Algeria_Illizi,25.9133269,8.2599255,10
Algeria_Illizi,25.9133269,8.4602468,10
Algeria_Illizi,25.9133269,8.660568,10
Algeria_Illizi,25.9133269,8.8608893,10
Algeria_Illizi,25.9133269,9.0612105,10
Algeria_Illizi,25.9133269,9.2615318,10
Algeria_Illizi,25.9133269,9.461853,10
Algeria_Tindouf,26.1385522,-6.5606178,5
Algeria_Tindouf,26.0935071,-6.359989,10
Algeria_Tindouf,26.0935071,-6.1593602,10
Algeria_Tindouf,26.0935071,-5.9587314,10
Algeria_Tindouf,26.0935071,-5.7581027,10
Algeria_Tindouf,26.0935071,-5.5574739,10
Algeria_Tindouf,26.0935071,-5.3568451,10
Algeria_Tindouf,26.0935071,-5.1562163,10
Algeria_Tindouf,26.0935071,-4.9555875,10
Algeria_Tindouf,26.0935071,-4.7549587,10
Algeria_Adrar,26.0935071,-4.55433,10
Algeria_Adrar,26.0935071,-4.3537012,10
Algeria_Adrar,26.0935071,-4.1530724,10
Algeria_Adrar,26.0935071,-3.9524436,10
Algeria_Adrar,26.0935071,-3.7518148,10
Algeria_Adrar,26.0935071,-3.5511861,10
Algeria_Adrar,26.0935071,-3.3505573,10
Algeria_Adrar,26.0935071,-3.1499285,10
Algeria_Adrar,26.0935071,-2.9492997,10
Algeria_Adrar,26.0935071,-2.7486709,10
Algeria_Adrar,26.0935071,-2.5480421,10
Algeria_Adrar,26.0935071,-2.3474134,10
Algeria_Adrar,26.0935071,-2.1467846,10
Algeria_Adrar,26.0935071,-1.9461558,10
Algeria_Adrar,26.0935071,-1.745527,10
Algeria_Adrar,26.0935071,-1.5448982,10
Algeria_Adrar,26.0935071,-1.3442694,10
Algeria_Adrar,26.0935071,-1.1436407,10
Algeria_Adrar,26.0935071,-0.9430119,10
Algeria_Adrar,26.0935071,-0.7423831,10
Algeria_Adrar,26.0935071,-0.5417543,10
Algeria_Adrar,26.0935071,-0.3411255,10
Algeria_Adrar,26.0935071,-0.1404968,10
Algeria_Adrar,26.0935071,0.060132,10
Algeria_Adrar,26.0935071,0.2607608,10
Algeria_Adrar,26.0935071,0.4613896,10
Algeria_Adrar,26.0935071,0.6620184,10
Algeria_Adrar,26.0935071,0.8626472,10
Algeria_Tamanghasset,26.0935071,1.0632759,10
Algeria_Tamanghasset,26.0935071,1.2639047,10
Algeria_Tamanghasset,26.0935071,1.4645335,10
Algeria_Tamanghasset,26.0935071,1.6651623,10
Algeria_Tamanghasset,26.0935071,1.8657911,10
Algeria_Tamanghasset,26.0935071,2.0664199,10
Algeria_Tamanghasset,26.0935071,2.2670486,10
Algeria_Tamanghasset,26.0935071,2.4676774,10
Algeria_Tamanghasset,26.0935071,2.6683062,10
Algeria_Tamanghasset,26.0935071,2.868935,10
Algeria_Tamanghasset,26.0935071,3.0695638,10
Algeria_Tamanghasset,26.0935071,3.2701925,10
Algeria_Tamanghasset,26.0935071,3.4708213,10
Algeria_Tamanghasset,26.0935071,3.6714501,10
Algeria_Tamanghasset,26.0935071,3.8720789,10
Algeria_Tamanghasset,26.0935071,4.0727077,10
Algeria_Tamanghasset,26.0935071,4.2733365,10
Algeria_Tamanghasset,26.0935071,4.4739652,10
Algeria_Tamanghasset,26.0935071,4.674594,10
Algeria_Tamanghasset,26.0935071,4.8752228,10
Algeria_Tamanghasset,26.0935071,5.0758516,10
Algeria_Tamanghasset,26.0935071,5.2764804,10
Algeria_Tamanghasset,26.0935071,5.4771092,10
Algeria_Tamanghasset,26.0935071,5.6777379,10
Algeria_Tamanghasset,26.0935071,5.8783667,10
Algeria_Tamanghasset,26.0935071,6.0789955,10
Algeria_Tamanghasset,26.0935071,6.2796243,10
Algeria_Illizi,26.0935071,6.4802531,10
Algeria_Illizi,26.0935071,6.6808818,10
Algeria_Illizi,26.0935071,6.8815106,10
Algeria_Illizi,26.0935071,7.0821394,10
Algeria_Illizi,26.0935071,7.2827682,10
Algeria_Illizi,26.0935071,7.483397,10
Algeria_Illizi,26.0935071,7.6840258,10
Algeria_Illizi,26.0935071,7.8846545,10
Algeria_Illizi,26.0935071,8.0852833,10
Algeria_Illizi,26.0935071,8.2859121,10
Algeria_Illizi,26.0935071,8.4865409,10
Algeria_Illizi,26.0935071,8.6871697,10
Algeria_Illizi,26.0935071,8.8877985,10
Algeria_Illizi,26.0935071,9.0884272,10
Algeria_Illizi,26.0935071,9.289056,10
Algeria_Illizi,26.0394531,9.4295077,4
Algeria_Tindouf,26.3277414,-6.8989429,4
Algeria_Tindouf,26.2826963,-6.7482501,9
Algeria_Tindouf,26.2736873,-6.5573579,10
Algeria_Tindouf,26.2736873,-6.3564186,10
Algeria_Tindouf,26.2736873,-6.1554794,10
Algeria_Tindouf,26.2736873,-5.9545401,10
Algeria_Tindouf,26.2736873,-5.7536008,10
Algeria_Tindouf,26.2736873,-5.5526616,10
Algeria_Tindouf,26.2736873,-5.3517223,10
Algeria_Tindouf,26.2736873,-5.1507831,10
Algeria_Tindouf,26.2736873,-4.9498438,10
Algeria_Tindouf,26.2736873,-4.7489046,10
Algeria_Tindouf,26.2736873,-4.5479653,10
Algeria_Adrar,26.2736873,-4.3470261,10
Algeria_Adrar,26.2736873,-4.1460868,10
Algeria_Adrar,26.2736873,-3.9451476,10
Algeria_Adrar,26.2736873,-3.7442083,10
Algeria_Adrar,26.2736873,-3.5432691,10
Algeria_Adrar,26.2736873,-3.3423298,10
Algeria_Adrar,26.2736873,-3.1413906,10
Algeria_Adrar,26.2736873,-2.9404513,10
Algeria_Adrar,26.2736873,-2.7395121,10
Algeria_Adrar,26.2736873,-2.5385728,10
Algeria_Adrar,26.2736873,-2.3376336,10
Algeria_Adrar,26.2736873,-2.1366943,10
Algeria_Adrar,26.2736873,-1.9357551,10
Algeria_Adrar,26.2736873,-1.7348158,10
Algeria_Adrar,26.2736873,-1.5338766,10
Algeria_Adrar,26.2736873,-1.3329373,10
Algeria_Adrar,26.2736873,-1.1319981,10
Algeria_Adrar,26.2736873,-0.9310588,10
Algeria_Adrar,26.2736873,-0.7301196,10
Algeria_Adrar,26.2736873,-0.5291803,10
Algeria_Adrar,26.2736873,-0.3282411,10
Algeria_Adrar,26.2736873,-0.1273018,10
Algeria_Adrar,26.2736873,0.0736375,10
Algeria_Adrar,26.2736873,0.2745767,10
Algeria_Adrar,26.2736873,0.475516,10
Algeria_Adrar,26.2736873,0.6764552,10
Algeria_Tamanghasset,26.2736873,0.8773945,10
Algeria_Tamanghasset,26.2736873,1.0783337,10
Algeria_Tamanghasset,26.2736873,1.279273,10
Algeria_Tamanghasset,26.2736873,1.4802122,10
Algeria_Tamanghasset,26.2736873,1.6811515,10
Algeria_Tamanghasset,26.2736873,1.8820907,10
Algeria_Tamanghasset,26.2736873,2.08303,10
Algeria_Tamanghasset,26.2736873,2.2839692,10
Algeria_Tamanghasset,26.2736873,2.4849085,10
Algeria_Tamanghasset,26.2736873,2.6858477,10
Algeria_Tamanghasset,26.2736873,2.886787,10
Algeria_Tamanghasset,26.2736873,3.0877262,10
Algeria_Tamanghasset,26.2736873,3.2886655,10
Algeria_Tamanghasset,26.2736873,3.4896047,10
Algeria_Tamanghasset,26.2736873,3.690544,10
Algeria_Tamanghasset,26.2736873,3.8914832,10
Algeria_Tamanghasset,26.2736873,4.0924225,10
Algeria_Tamanghasset,26.2736873,4.2933617,10
Algeria_Tamanghasset,26.2736873,4.494301,10
Algeria_Tamanghasset,26.2736873,4.6952402,10
Algeria_Tamanghasset,26.2736873,4.8961795,10
Algeria_Tamanghasset,26.2736873,5.0971187,10
Algeria_Tamanghasset,26.2736873,5.298058,10
Algeria_Tamanghasset,26.2736873,5.4989973,10
Algeria_Tamanghasset,26.2736873,5.6999365,10
Algeria_Tamanghasset,26.2736873,5.9008758,10
Algeria_Tamanghasset,26.2736873,6.101815,10
Algeria_Illizi,26.2736873,6.3027543,10
Algeria_Illizi,26.2736873,6.5036935,10
Algeria_Illizi,26.2736873,6.7046328,10
Algeria_Illizi,26.2736873,6.905572,10
Algeria_Illizi,26.2736873,7.1065113,10
Algeria_Illizi,26.2736873,7.3074505,10
Algeria_Illizi,26.2736873,7.5083898,10
Algeria_Illizi,26.2736873,7.709329,10
Algeria_Illizi,26.2736873,7.9102683,10
Algeria_Illizi,26.2736873,8.1112075,10
Algeria_Illizi,26.2736873,8.3121468,10
Algeria_Illizi,26.2736873,8.513086,10
Algeria_Illizi,26.2736873,8.7140253,10
Algeria_Illizi,26.2736873,8.9149645,10
Algeria_Illizi,26.2736873,9.1159038,10
Algeria_Illizi,26.2736873,9.316843,10
Algeria_Tindouf,26.4899035,-7.1578249,6
Algeria_Tindouf,26.4538675,-6.9565722,10
Algeria_Tindouf,26.4538675,-6.7553196,10
Algeria_Tindouf,26.4538675,-6.5540669,10
Algeria_Tindouf,26.4538675,-6.3528142,10
Algeria_Tindouf,26.4538675,-6.1515615,10
Algeria_Tindouf,26.4538675,-5.9503089,10
Algeria_Tindouf,26.4538675,-5.7490562,10
Algeria_Tindouf,26.4538675,-5.5478035,10
Algeria_Tindouf,26.4538675,-5.3465508,10
Algeria_Tindouf,26.4538675,-5.1452982,10
Algeria_Tindouf,26.4538675,-4.9440455,10
Algeria_Tindouf,26.4538675,-4.7427928,10
Algeria_Tindouf,26.4538675,-4.5415401,10
Algeria_Tindouf,26.4538675,-4.3402874,10
Algeria_Adrar,26.4538675,-4.1390348,10
Algeria_Adrar,26.4538675,-3.9377821,10
Algeria_Adrar,26.4538675,-3.7365294,10
Algeria_Adrar,26.4538675,-3.5352767,10
Algeria_Adrar,26.4538675,-3.3340241,10
Algeria_Adrar,26.4538675,-3.1327714,10
Algeria_Adrar,26.4538675,-2.9315187,10
Algeria_Adrar,26.4538675,-2.730266,10
Algeria_Adrar,26.4538675,-2.5290134,10
Algeria_Adrar,26.4538675,-2.3277607,10
Algeria_Adrar,26.4538675,-2.126508,10
Algeria_Adrar,26.4538675,-1.9252553,10
Algeria_Adrar,26.4538675,-1.7240026,10
Algeria_Adrar,26.4538675,-1.52275,10
Algeria_Adrar,26.4538675,-1.3214973,10
Algeria_Adrar,26.4538675,-1.1202446,10
Algeria_Adrar,26.4538675,-0.9189919,10
Algeria_Adrar,26.4538675,-0.7177393,10
Algeria_Adrar,26.4538675,-0.5164866,10
Algeria_Adrar,26.4538675,-0.3152339,10
Algeria_Adrar,26.4538675,-0.1139812,10
